Date,Station,Stations Group,Vol,Taxa,Genus,Species,Tax auth,Area,Notes,depth (fathoms),Source,WoRMS ID,WoRMS Taxa
1/11/1875,293,293,summary,Actiniaria,Brady,profundus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Hyperammina,vagans,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Brady,profundus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Haplophragmium,latidorsatum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Verneuilina,profundus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Gaudryina,pupoides,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Bulimina,elegans,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Brady,profundus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Lagena,stelligera,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Brady,profundus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Brady,profundus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Brady,profundus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Nodosaria,communis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Vaginulina,legumen,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Uvigerina,asperula,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Brady,profundus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Orbulina,universa,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Pullenia,obliquiloculata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Truncatulina,profundus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Brady,profundus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Virgulina,pauciloculata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Brady,profundus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Brady,profundus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Brady,profundus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Cassidulina,crassa,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Brady,profundus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Chilostomella,ovoidea,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Lagena,alveolata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Brady,profundus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Brady,profundus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Brady,profundus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Seguenza,profundus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Pulvinulina,crassa,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Brady,profundus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Nonionina,umbilicatula,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Distephanus,diadema,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Aulactinium,actinelium,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Aulographis,verticillata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Auloceros,arborescens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Aulospathis,bifurca,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Aulodendron,pacificum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Sagosphæra,furcilla,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Sagmidium,quadricorne,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Aulonia,pentagonia,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Gazelletta,medusina,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Haeckeliana,porcellana,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Conchopsis,navicula,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Coelodendrum,lappaceum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Calographis,triangulum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Stauralastrum,cruciforme,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Aulacantha,cannulata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Pteropoda,profundus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Clio,acicula,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Creseis,profundus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Cavolinia,longirostris,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Pulvinulina,micheliniana,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Appendicularia,profundus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Doliolum,profundus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Hastigerina,profundus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Cypridina,profundus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Saphirina,profundus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
1/11/1875,293,293,summary,Actiniaria,Euphausia,profundus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:283831,Cnidaria
3/11/1875,294,294,summary,Deep-sea keratosa,Holopsamma,argillaceum,,,,,Plymouth,urn:lsid:marinespecies.org:taxname:167829,Porifera
3/11/1875,294,294,summary,Deep-sea keratosa,Diomedea,exulans,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:167829,Porifera
3/11/1875,294,294,summary,Deep-sea keratosa,Keratosa,argillaceum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:167829,Porifera
3/11/1875,294,294,summary,Deep-sea keratosa,Brady,argillaceum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:167829,Porifera
3/11/1875,294,294,summary,Deep-sea keratosa,Pteropoda,argillaceum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:167829,Porifera
3/11/1875,294,294,summary,Deep-sea keratosa,Calanus,tonsus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:167829,Porifera
3/11/1875,294,294,summary,Deep-sea keratosa,Clio,subula,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:167829,Porifera
3/11/1875,294,294,summary,Deep-sea keratosa,Styliola,argillaceum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:167829,Porifera
3/11/1875,294,294,summary,Deep-sea keratosa,Cuvierina,columnella,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:167829,Porifera
3/11/1875,294,294,summary,Deep-sea keratosa,Hastigerina,argillaceum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:167829,Porifera
3/11/1875,294,294,summary,Deep-sea keratosa,Pulvinulina,micheliniana,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:167829,Porifera
3/11/1875,294,294,summary,Deep-sea keratosa,Copilia,argillaceum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:167829,Porifera
3/11/1875,294,294,summary,Deep-sea keratosa,Setella,argillaceum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:167829,Porifera
3/11/1875,294,294,summary,Deep-sea keratosa,Appendicularia,argillaceum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:167829,Porifera
3/11/1875,294,294,summary,Deep-sea keratosa,Doliolum,argillaceum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:167829,Porifera
3/11/1875,294,294,summary,Deep-sea keratosa,Doliolum,argillaceum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:167829,Porifera
3/11/1875,294,294,summary,Deep-sea keratosa,Challengeria,argillaceum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:167829,Porifera
3/11/1875,294,294,summary,Deep-sea keratosa,Infusoria,argillaceum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:167829,Porifera
3/11/1875,294,294,summary,Deep-sea keratosa,Pulvinulina,argillaceum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:167829,Porifera
3/11/1875,294,294,summary,Deep-sea keratosa,Hastigerina,argillaceum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:167829,Porifera
5/11/1875,295,295,summary,Pelagic fishes,Cyema,atrum,,,,,Plymouth,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Asteroidea,Hymenaster,carnosus,,,,,Plymouth,urn:lsid:marinespecies.org:taxname:291566,Echinodermata
5/11/1875,295,295,summary,Amphipoda,Cyphocaris,micronyx,,,,Surface,Plymouth,urn:lsid:marinespecies.org:taxname:508276,Arthropoda
5/11/1875,295,295,summary,Amphipoda,Synopioides,macronyx,,,,Surface,Plymouth,urn:lsid:marinespecies.org:taxname:1057949,Arthropoda
5/11/1875,295,295,summary,Tunicata,Salpa,echinata,,,,Surface,Plymouth,urn:lsid:marinespecies.org:taxname:719966,Chordata
5/11/1875,295,295,summary,Tunicata,Salpa,mollis,,,,Surface,Plymouth,urn:lsid:marinespecies.org:taxname:719969,Chordata
5/11/1875,295,295,summary,Tunicata,Salpa,cylindrica,Cuvier,,,Surface,Plymouth,urn:lsid:marinespecies.org:taxname:137271,Chordata
5/11/1875,295,295,summary,Tunicata,Salpa,runcinata-fusiformis,Chamisso - Cuvier,,,Surface,Plymouth,urn:lsid:marinespecies.org:taxname:137233,Chordata
5/11/1875,295,295,summary,Tunicata,Salpa,democratica - mucronata,Forskal,,,Surface,Plymouth,urn:lsid:marinespecies.org:taxname:719679,Chordata
5/11/1875,295,295,summary,Tunicata,Salpa,scutigera,,,,Surface,Plymouth,urn:lsid:marinespecies.org:taxname:722807,Chordata
5/11/1875,295,295,summary,Fishes,Scopelus,coccoi,Cocco,,,Surface,Plymouth,urn:lsid:marinespecies.org:taxname:321320,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Diomedea,exulans,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Procellaria,maxima,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Procellaria,atrum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Procellaria,capensis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Prion,turtur,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Diomedea,fuliginosa,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Holothurioidea,atrum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Benthodytes,sanguinolenta,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Cucumaria,abyssorum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Brady,atrum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Calanus,valgus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Rhaphidozoum,polymorphum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Euchæta,hessei,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Echinomma,echinidium,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Spongiomma,spathillatum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Centrocubus,polystylus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Spongocore,puella,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Monozonium,staurostylum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Macrura,atrum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Tholartus,tripanis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Sergestes,longicollus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Zygostaurus,longicornis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Orophaspis,diporaspis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Pteropoda,atrum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Icosaspis,ornata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Cavolinia,inflexa,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Hylaspis,barbata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Phractopelta,haliomma,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Belonaspis,pandanus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Cephalopoda,atrum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Sagoscena,castra,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Cirroteuthis,atrum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Castanella,thomsoni,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Tracheloteuthis,atrum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Salpa,democratica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Hastigerina,atrum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Pulvinulina,atrum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Pelagia,atrum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Pleurobrachia,atrum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Tomopteris,atrum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Cypridina,atrum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Euphausia,atrum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Ianthina,atrum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Cephalopods,atrum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
5/11/1875,295,295,summary,Pelagic fishes,Pelagia,atrum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:127164,Chordata
9/11/1875,296,296,summary,Actiniaria,Polystomidium,patens,,,,,Plymouth,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Amphipoda,Hyperia,luzoni,,,,Surface,Plymouth,urn:lsid:marinespecies.org:taxname:847747,Arthropoda
9/11/1875,296,296,summary,Actiniaria,Diomedea,exulans,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Diomedea,melanophrys,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Procellaria,gigantea,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Procellaria,capensis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Prion,turtur,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Thalassidromas,patens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Ophiuroidea,patens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Ophiomusium,lymani,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Ophiotholia,supplicans,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Echinoidea,patens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Cystechinus,wyvillii,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Holothurioidea,patens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Pseudostichopus,villosus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Ostracoda,patens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Brady,patens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Bairdia,hirsuta,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Cythere,dictyon,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Brady,patens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Krithe,producta,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Cytheropteron,mucronalatum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Hyalonema,patens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Protozoa,patens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Foraminifera,patens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Brady,patens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Biloculina,depressa,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Thurammina,albicans,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Brady,patens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Brady,patens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Hormosina,normani,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Brady,patens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Spiroloculina,tenuis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Ammodiscus,gordialis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Miliolina,circularis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Trochammina,galeata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Brady,patens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Textularia,aspera,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Brady,patens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Verneuilina,propinqua,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Brady,patens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Pelosina,patens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Gaudryina,pupoides,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Psammosphæra,fusca,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Clavulina,communis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Hyperammina,ramosa,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Brady,patens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Bulimina,elegans,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Brady,patens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Brady,patens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Virgulina,schreibersiana,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Marsipella,cylindrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Brady,patens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Brady,patens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
9/11/1875,296,296,summary,Actiniaria,Aschemonella,patens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:742427,Cnidaria
